country,year,adj_enrollment,out_school_percentage,out_school,first_grade_percentage,overage_percentage,grade_5_percentage,last_grade,completion_rate,pupils,repeater_percentage,enrollment_gross_percentage,enrollment_net_percentage
LTE,2018,96.5026,2.38916993141174,3893157.0,100.2573,,,95.398078918457,97.0182571411133,167283936.0,1.49388,102.659690856934,
LTE,2019,,2.56336998939514,4210326.0,,,,95.5052032470703,98.1271591186523,170407280.0,,103.749038696289,
LTE,2020,,2.6384699344635,,,,,,97.4944305419922,,,,
LTU,2000,97.92808,0.114419996738434,242.0,102.65836,4.16993,,98.6008224487305,101.903190612793,218181.0,0.76679,103.144233703613,95.59408
LTU,2001,98.16344,0.311410009860992,639.0,103.50573,4.16064,,98.269172668457,102.720626831055,211650.0,0.66383,103.148803710938,95.6725
LTU,2002,98.09469,0.250869989395142,480.0,102.41276,4.25295,,97.8735961914063,102.567527770996,197463.0,0.64518,103.104148864746,95.3632
LTU,2003,98.24975,0.110509999096394,197.0,102.88537,4.22955,,98.5314865112305,101.366767883301,183542.0,0.61839,102.963088989258,95.39212
LTU,2004,98.36907,0.155039995908737,254.0,105.45719,4.06542,,97.918083190918,103.257659912109,170216.0,0.62568,103.970291137695,95.2882
LTU,2005,98.64627,0.190400004386902,293.0,98.85355,3.51855,,96.7092819213867,102.04354095459,158105.0,0.69954,102.84455871582,95.6621
LTU,2006,98.90073,0.211640000343323,312.0,99.72672,2.93508,,97.7490005493164,102.381988525391,150422.0,0.62158,102.028747558594,96.12148
LTU,2007,99.00255,0.19378000497818,276.0,99.58922,2.75425,,98.0245513916016,104.214706420898,143814.0,0.64806,101.104446411133,95.75565
LTU,2008,99.20387,0.119599997997284,163.0,98.39008,2.40644,,98.4192123413086,98.4268264770508,135719.0,0.66977,99.499267578125,95.10085
LTU,2009,99.16689,0.114289999008179,148.0,100.66488,2.02786,,98.2934417724609,99.0762710571289,129496.0,0.60851,99.9498291015625,95.73237
LTU,2010,99.29394,0.0392099991440773,48.0,100.7309,1.74754,,96.3938522338867,99.3639831542969,122458.0,0.53406,100.421501159668,96.32562
LTU,2011,99.38888,0.0864100009202957,99.0,101.10933,1.6058,,97.4995269775391,99.0966567993164,115581.0,0.51133,101.251838684082,96.76184
LTU,2012,99.34688,0.124420002102852,136.0,101.01284,1.45436,,96.6635284423828,101.103492736816,111389.0,0.52339,101.85440826416,97.34555
LTU,2013,99.66988,0.137899994850159,148.0,101.57433,1.24188,,97.20947265625,101.388000488281,109028.0,0.48912,101.754577636719,97.93533
LTU,2014,99.7484,0.0674799978733063,72.0,101.13226,1.07941,,98.2827987670898,100.75016784668,108115.0,0.53583,101.575569152832,98.15362
LTU,2015,99.75232,0.0821499973535538,87.0,102.70301,1.0339,,98.2438735961914,100.735023498535,108038.0,0.423,102.089256286621,98.16962
LTU,2016,99.74473,0.100450001657009,108.0,103.09974,0.95378,,98.4433975219727,101.889976501465,110193.0,0.43015,102.891799926758,98.28579
LTU,2017,99.60231,0.22545999288559,247.0,103.74145,0.94309,,97.8095092773438,102.001159667969,113881.0,0.48847,103.87474822998,98.17529
LTU,2018,,0.179499998688698,201.0,,,,97.6741485595703,104.285598754883,116626.0,,104.265342712402,
LTU,2019,,0.101929999887943,116.0,,,,,104.260269165039,117676.0,,102.992378234863,
LTU,2020,,,,,,,,,,,,
LUX,2000,97.10292,2.24917006492615,729.0,,3.71557,95.5334930419922,,,32458.0,,100.14192199707,95.83488
LUX,2001,96.74021,2.456130027771,816.0,99.46274,3.86581,,,,33266.0,4.53316,100.129432678223,95.97568
LUX,2002,96.99932,2.23278999328613,756.0,,3.89213,,,,33966.0,,100.316017150879,96.10443
LUX,2003,95.87842,4.12158012390137,1413.0,,4.03744,,,,34081.0,,99.4107894897461,94.91876
LUX,2004,96.52098,3.47902011871338,1202.0,100.65517,4.03722,,,,34603.0,4.30599,100.153396606445,95.62663
LUX,2005,97.75731,1.69570004940033,589.0,98.99689,4.03815,97.8392791748047,,,35016.0,4.39799,100.808982849121,96.25162
LUX,2006,98.25596,1.1626900434494,406.0,98.29016,4.3493,97.9664611816406,,,35431.0,4.20253,101.466247558594,96.52911
LUX,2007,98.35198,1.07021999359131,376.0,100.24138,4.19984,96.4013137817383,,,35668.0,3.99518,101.52278137207,96.62426
LUX,2008,97.58941,1.84323000907898,653.0,97.24991,4.11451,,,,35630.0,3.81701,100.573013305664,95.79417
LUX,2009,,,,,,,,,,,,
LUX,2010,95.23915,4.28948020935059,1547.0,99.60904,4.15779,,,84.284553527832,35187.0,0.0,97.5655136108398,92.73811
LUX,2011,94.61378,4.7122597694397,1713.0,95.11373,3.76649,,,84.3689270019531,35099.0,0.0,96.5531463623047,92.06646
LUX,2012,95.7448,3.48926997184753,1271.0,98.43144,3.45227,96.7113265991211,84.7816696166992,85.8498229980469,35397.0,0.0,97.1750869750977,92.96656
LUX,2013,95.4975,3.60694003105164,1313.0,98.66622,3.37305,92.8771133422852,82.9349594116211,82.2339935302734,35250.0,3.22837,96.8353424072266,92.73666
LUX,2014,96.36439,2.80446004867554,1019.0,102.19372,3.33286,,,79.6751937866211,35435.0,3.60096,97.5230484008789,93.34251
LUX,2015,97.99135,1.05806005001068,384.0,101.36134,3.24332,,,79.150520324707,35920.0,3.97272,98.9722518920898,94.91362
LUX,2016,98.79947,0.238739997148514,87.0,102.69865,3.41015,96.4279022216797,82.9739990234375,79.0754318237305,36626.0,3.89614,100.78978729248,95.5354
LUX,2017,98.35886,0.56809002161026,208.0,105.77617,3.54587,,,80.2871398925781,37452.0,3.61262,102.285949707031,95.03083
LUX,2018,,0.99738997220993,369.0,,,,,79.6460189819336,38173.0,,103.276336669922,
LUX,2019,,0.621209979057312,232.0,,,,,82.2182769775391,39146.0,,104.654457092285,
LUX,2020,,,,,,,,,,,,
LVA,2000,,,,101.06477,,,97.33837890625,99.4299468994141,134919.0,1.96785,101.699783325195,
LVA,2001,,,,106.51647,,,96.3778610229492,100.466987609863,125634.0,1.97399,103.411827087402,
LVA,2002,,,,103.24497,,,97.821647644043,99.5671768188477,113923.0,1.9364,104.02027130127,
LVA,2003,,,,103.88964,,,98.2467193603516,101.008308410645,103359.0,1.89921,105.016151428223,
LVA,2004,,,,101.12512,,,98.1706771850586,104.956962585449,92453.0,2.7084,105.490577697754,
LVA,2005,,,,101.8223,,,97.7520904541016,102.003349304199,84369.0,3.04851,104.843978881836,
LVA,2006,,,,99.98331,,96.0760803222656,97.0590362548828,102.693878173828,78796.0,2.84786,104.261993408203,
LVA,2007,,,,99.82849,,95.9608993530273,95.2762832641602,101.664962768555,121345.0,3.18266,104.213363647461,
LVA,2008,98.60436,0.0085399998351931,10.0,99.55077,5.73129,96.1654663085938,95.5341262817383,102.378616333008,117129.0,3.30576,103.548599243164,96.06032
LVA,2009,97.69003,0.875699996948242,972.0,101.0528,5.20414,95.7283630371094,94.6006622314453,101.090270996094,114236.0,2.5351,102.918098449707,96.75487
LVA,2010,97.96421,0.867569983005524,958.0,101.91345,4.6556,94.9269409179688,93.0875625610352,102.192756652832,113691.0,2.1277,102.958602905273,97.18449
LVA,2011,97.96811,0.766680002212524,852.0,98.05815,3.93866,92.5448989868164,90.2872085571289,99.7660064697266,113668.0,2.31991,102.285652160645,97.30311
LVA,2012,97.18176,1.46035003662109,1639.0,98.80772,3.62226,93.8363876342773,92.4422302246094,98.5328674316406,113410.0,1.57305,101.048713684082,96.50816
LVA,2013,96.74439,1.86098003387451,2115.0,98.4669,3.43673,94.6479110717773,93.5173034667969,99.4163284301758,114089.0,1.01371,100.386268615723,96.11791
LVA,2014,96.45821,1.96988999843597,2262.0,98.55373,3.17563,96.0980682373047,95.1658935546875,100.357841491699,114660.0,0.75754,99.8528213500977,95.80158
LVA,2015,96.48701,2.03865003585815,2406.0,98.95319,2.76719,97.3743896484375,96.5860824584961,100.010948181152,117303.0,0.73067,99.3933181762695,95.83711
LVA,2016,96.79255,1.73730003833771,2107.0,98.4269,2.50108,97.1077880859375,96.4395065307617,98.0600967407227,120308.0,0.77512,99.1985473632813,96.00429
LVA,2017,97.10907,1.5161999464035,1854.0,99.58075,2.44432,97.5210800170898,97.2869720458984,99.3118133544922,121506.0,0.69602,99.3678436279297,96.30354
LVA,2018,,1.1314400434494,1382.0,,,97.216682434082,96.927116394043,98.3991394042969,121674.0,,99.614387512207,
LVA,2019,,1.17625999450684,1421.0,,,,,98.3075332641602,120787.0,,99.9834365844727,
LVA,2020,,,,,,,,,,,,
MAC,2000,86.66079,10.485520362854,4762.0,91.72136,16.63704,98.7975997924805,,98.3394393920898,47262.0,7.51978,104.066940307617,86.42739
